sto_original_raw,p_original_raw,sto_reconstructed_raw,p_reconstructed_raw
0.692970934654027,0.12591270635317658,0.18418418418418417,0.17471468419945077
0.6910604274202101,0.12639429714857428,0.1851851851851852,0.17457016769340133
0.689173905281941,0.12687588794397198,0.1861861861861862,0.17442687485878558
0.6872910899475737,0.1273574787393697,0.1871871871871872,0.17428475210512986
0.6854356255997,0.12783906953476737,0.1881881881881882,0.17414269294566279
0.6835815001651826,0.1283206603301651,0.18918918918918917,0.17400236157620777
0.6817572457903953,0.12880225112556276,0.1901901901901902,0.17386253017203512
0.6799329914156078,0.12928384192096048,0.1911911911911912,0.1737229876317917
0.6781377297755878,0.12976543271635818,0.1921921921921922,0.1735851571734597
0.6763434746546274,0.13024702351175588,0.1931931931931932,0.17344761642488074
0.6745758133369686,0.13072861430715357,0.19419419419419418,0.17331068601668106
0.6728114389984993,0.13121020510255127,0.1951951951951952,0.17317494433530184
0.6710712141755879,0.13169179589794897,0.19619619619619622,0.17303961604398635
0.6693365241305653,0.13217338669334666,0.1971971971971972,0.17290505914665974
0.6676235143356678,0.13265497748874439,0.1981981981981982,0.1727713410378673
