x_plot,U_si
0.4067584480600751,0.2213753169309195
0.40801001251564456,0.22107291638454526
0.409261576971214,0.22076873753040582
0.41051314142678347,0.2204644776159078
0.411764705882353,0.22016021770140973
0.41301627033792243,0.21985410110042722
0.4142678347934919,0.21954785886421746
0.41551939924906134,0.2192416166280077
0.4167709637046308,0.21893340309195705
0.41802252816020025,0.2186250556370832
0.4192740926157697,0.21831670818220938
0.4205256570713392,0.2180062293244981
0.42177722152690866,0.2176956538512735
0.4230287859824781,0.21738507837804893
0.42428035043804757,0.2170721563237374
0.425531914893617,0.2167592301822849
0.4267834793491865,0.2164461504377713
0.42803504380475593,0.2161307511933419
0.42928660826032544,0.21581535194891252
0.4305381727158949,0.21549956606376167
0.43178973717146435,0.21518157157573564
0.4330413016270338,0.21486357708770962
0.43429286608260326,0.21454487719553436
0.4355444305381727,0.21422416571105696
0.43679599499374216,0.21390345422657958
0.4380475594493117,0.21358162234100125
0.43929912390488113,0.21325807260424678
0.4405506883604506,0.21293452286749232
0.44180225281602004,0.21260933093287873
0.4430538172715895,0.2122828223109766
0.44430538172715894,0.21195631368907444
0.4455569461827284,0.21162752372719348
0.4468085106382979,0.21129793635388308
0.44806007509386736,0.2109683489805727
0.4493116395494368,0.21063571334320683
0.45056320400500627,0.21030292828131802
0.4518147684605757,0.2099695055337826
0.4530663329161452,0.20963340495765787
0.45431789737171463,0.20929730438153313
0.45556946182728414,0.20895962976790364
0.4568210262828536,0.2086200971668922
0.45807259073842305,0.20828056456588076
0.4593241551939925,0.20793836262689186
0.46057571964956195,0.20759528303104505
0.4618272841051314,0.20725193085677335
0.46307884856070086,0.2069051910858594
0.46433041301627037,0.20655845131494543
0.4655819774718398,0.20621011006692624
0.4668335419274093,0.2058595990038539
0.46808510638297873,0.20550908794078157
0.4693366708385482,0.20515545988838574
0.47058823529411764,0.2048010687780799
0.4718397997496871,0.20444583768999336
0.4730913642052566,0.20408746046469772
0.47434292866082606,0.2037290832394021
0.4755944931163955,0.20336806054044484
0.47684605757196497,0.20300559417233507
0.4780976220275344,0.2026426582517161
0.4793491864831039,0.20227600313358593
0.4806007509386734,0.20190934801545574
0.48185231539424284,0.20154009559543762
