x_plot,U_si_est,U_si_lit,U_gr_est,U_gr_lit
0.3316645807259074,0.23894176244163778,0.24399834202424456,0.11083877850522524,0.11122011644025706
0.33291614518147683,0.23865124382779418,0.24361563182011622,0.11075475879661657,0.11113840407599998
0.33416770963704634,0.2383609927772038,0.24323261895126477,0.11066588262251098,0.11105669171174289
0.3354192740926158,0.23807097186396517,0.2428481819184468,0.11057700644840537,0.1109749793474858
0.33667083854818525,0.23778095095072654,0.24246374488562883,0.11048813027429978,0.11089326698322871
0.3379224030037547,0.2374910669014446,0.24207839550390314,0.11039925410019419,0.11081155461897163
0.33917396745932415,0.2372014163351945,0.24169236919520273,0.11031037792608858,0.11072984225471454
0.3404255319148936,0.2369117657689444,0.2413063428865023,0.11022150175198299,0.11064812989045746
0.34167709637046306,0.23662216332757874,0.2409188992290784,0.1101326255778774,0.11056641752620038
0.34292866082603257,0.23633275647783164,0.24053143189381773,0.11004374940377179,0.11048470516194328
0.344180225281602,0.23604334962808454,0.2401434397512784,0.1099548732296662,0.1104029927976862
0.3454317897371715,0.23575394545056033,0.23975466921415595,0.10986544113540182,0.1103212804334291
0.34668335419274093,0.235464656331247,0.23936589867703348,0.10977397781258558,0.11022949608149805
0.3479349186483104,0.2351753672119337,0.23897616270328492,0.10968251448976934,0.11013416499094295
0.34918648310387984,0.23488607809262038,0.23858622968233503,0.10959105116695311,0.11003883390038782
0.3504380475594493,0.2345967824654183,0.23819602544869858,0.10949958784413688,0.10994350280983271
0.3516896120150188,0.2343074856593895,0.2378050726459018,0.10940812452132065,0.10984817171927759
0.35294117647058826,0.23401818885336073,0.23741411984310504,0.10931666119850442,0.10975284062872247
0.3541927409261577,0.23372880311194777,0.2370225444225132,0.10922519787568818,0.10965750953816734
0.35544430538172717,0.2334393736988819,0.23663071233795632,0.10913373455287195,0.10956217844761224
0.3566958698372966,0.23314994428581604,0.23623876598146923,0.1090422712300557,0.10946684735705711
0.3579474342928661,0.2328603873127117,0.2358462013119278,0.10895101720421159,0.10937151626650199
0.3591989987484355,0.23257070080063139,0.23545363664238633,0.1088607898721532,0.1092795872934379
0.36045056320400504,0.23228101428855105,0.23506071884662688,0.1087705625400948,0.1091978749291808
0.3617021276595745,0.23199120408667856,0.2346675739819584,0.10868033520803641,0.10911616256492372
0.36295369211514394,0.2317011363473051,0.23427440079045783,0.10859010787597802,0.10903445020066663
0.3642052565707134,0.23141106860793165,0.23388082040900715,0.10849988054391962,0.10895273783640955
0.36545682102628285,0.23112092161563424,0.23348724002755644,0.10840965321186123,0.10887102547215247
0.3667083854818523,0.23083034882383083,0.23309350688271624,0.10831942587980284,0.10878931310789537
0.36795994993742176,0.2305397760320274,0.23269963511534908,0.10822919854774445,0.10870760074363829
0.36921151439299127,0.230249203240224,0.2323057633479819,0.10813897121568605,0.1086258883793812
0.3704630788485607,0.2299580050273482,0.23191174524594255,0.10804874388362766,0.10854417601512412
0.3717146433041302,0.22966680360492894,0.2315177249708567,0.10793270569694129,0.10846246365086702
0.37296620775969963,0.22937560218250969,0.23112370124778145,0.10781630588702887,0.10838075128660994
0.3742177722152691,0.22908376929851998,0.23072967326643393,0.10769990607711646,0.10829865449133053
0.37546933667083854,0.2287918158627295,0.2303356452850864,0.10758350626720405,0.10818425718447568
0.37672090112640805,0.228499862426939,0.22994173653639555,0.10746710645729163,0.10806985987762081
0.3779724655819775,0.22820730277568965,0.2295478396467651,0.10735070664737921,0.10795546257076596
0.37922403003754696,0.22791447409268553,0.2291540423557593,0.10723430683746679,0.10784106526391112
0.3804755944931164,0.2276216454096814,0.22876041407032605,0.10711811460617146,0.10772666795705627
0.38172715894868586,0.22732826267366096,0.22836678578489278,0.1070039537855073,0.10761227065020142
0.3829787234042553,0.2270344356173639,0.22797349466245234,0.10688979296484315,0.10749787334334658
